Stop,Route,Day,Direction,Time
Sunrise @ Hector,14,Weekdays,Inbound,7:37AM
Sunrise @ Hector,14,Weekdays,Inbound,8:37AM
Sunrise @ Hector,14,Weekdays,Outbound,9:08AM
Sunrise @ Hector,14,Weekdays,Inbound,9:41AM
Sunrise @ Hector,14,Weekdays,Outbound,10:08AM
Sunrise @ Hector,14,Weekdays,Inbound,10:41AM
Sunrise @ Hector,14,Weekdays,Outbound,11:08AM
Sunrise @ Hector,14,Weekdays,Inbound,11:41AM
Sunrise @ Hector,14,Weekdays,Outbound,12:08PM
Sunrise @ Hector,14,Weekdays,Inbound,12:41PM
Sunrise @ Hector,14,Weekdays,Outbound,1:08PM
Sunrise @ Hector,14,Weekdays,Inbound,1:41PM
Sunrise @ Hector,14,Weekdays,Outbound,2:09PM
Sunrise @ Hector,14,Weekdays,Inbound,2:44PM
Sunrise @ Hector,14,Weekdays,Outbound,3:09PM
Sunrise @ Hector,14,Weekdays,Inbound,3:44PM
Sunrise @ Hector,14,Weekdays,Outbound,4:09PM
Sunrise @ Hector,14,Weekdays,Outbound,5:09PM
Sunrise @ Hector,14,Weekdays,Outbound,6:08PM
Sunrise @ Hector,14,Weekdays,Inbound,6:44PM
Sunrise @ Hector,14,Weekdays,Outbound,7:08PM
Sunrise @ Hector,14,Weekdays,Inbound,7:44PM
Sunrise @ Hector,14,Weekdays,Outbound,8:08PM
Sunrise @ Hector,14,Weekdays,Inbound,8:44PM
Sunrise @ Hector,14,Weekdays,Outbound,9:08PM
Sunrise @ Hector,14,Weekdays,Inbound,9:44PM
Third @ Adams,13,Monday - Friday,Outbound,8:02AM
Third @ Adams,13,Monday - Friday,Outbound,8:36AM
Third @ Adams,13,Monday - Friday,Inbound,8:43AM
Third @ Adams,13,Monday - Friday,Outbound,9:02AM
Third @ Adams,13,Monday - Friday,Inbound,9:39AM
Third @ Adams,13,Monday - Friday,Inbound,9:45AM
Third @ Adams,13,Monday - Friday,Outbound,10:02AM
Third @ Adams,13,Monday - Friday,Inbound,10:39AM
Third @ Adams,13,Monday - Friday,Inbound,10:45AM
Third @ Adams,13,Monday - Friday,Outbound,11:02AM
Third @ Adams,13,Monday - Friday,Inbound,11:39AM
Third @ Adams,13,Monday - Friday,Inbound,11:45AM
Third @ Adams,13,Monday - Friday,Outbound,12:02PM
Third @ Adams,13,Monday - Friday,Inbound,12:39PM
Third @ Adams,13,Monday - Friday,Inbound,12:45PM
Third @ Adams,13,Monday - Friday,Outbound,1:02PM
Third @ Adams,13,Monday - Friday,Inbound,1:39PM
Third @ Adams,13,Monday - Friday,Inbound,1:45PM
Third @ Adams,13,Monday - Friday,Outbound,2:02PM
Third @ Adams,13,Monday - Friday,Inbound,2:39PM
Third @ Adams,13,Monday - Friday,Inbound,2:45PM
Third @ Adams,13,Monday - Friday,Outbound,3:02PM
Third @ Adams,13,Monday - Friday,Inbound,3:39PM
Third @ Adams,13,Monday - Friday,Inbound,3:45PM
Third @ Adams,13,Monday - Friday,Outbound,4:02PM
Third @ Adams,13,Monday - Friday,Inbound,4:39PM
Third @ Adams,13,Monday - Friday,Inbound,4:45PM
Third @ Adams,13,Monday - Friday,Outbound,5:02PM
Third @ Adams,13,Monday - Friday,Inbound,5:39PM
Third @ Adams,13,Monday - Friday,Inbound,5:45PM
Third @ Adams,13,Monday - Friday,Outbound,6:02PM
Third @ Adams,13,Monday - Friday,Inbound,6:39PM
Third @ Adams,13,Monday - Friday,Inbound,6:45PM
Third @ Adams,13,Monday - Friday,Outbound,7:02PM
Warren Pl. @ Hector (Route 79),14,Weekdays,Outbound,6:12AM
Warren Pl. @ Hector (Route 79),14,Weekdays,Inbound,6:36AM
Warren Pl. @ Hector (Route 79),14,Weekdays,Inbound,7:31AM
Warren Pl. @ Hector (Route 79),14,Weekdays,Inbound,8:31AM
Warren Pl. @ Hector (Route 79),14,Weekdays,Outbound,9:12AM
Warren Pl. @ Hector (Route 79),14,Weekdays,Inbound,9:35AM
Warren Pl. @ Hector (Route 79),14,Weekdays,Outbound,10:12AM
Warren Pl. @ Hector (Route 79),14,Weekdays,Inbound,10:35AM
Warren Pl. @ Hector (Route 79),14,Weekdays,Outbound,11:12AM
Warren Pl. @ Hector (Route 79),14,Weekdays,Inbound,11:35AM
Warren Pl. @ Hector (Route 79),14,Weekdays,Outbound,12:12PM
Warren Pl. @ Hector (Route 79),14,Weekdays,Inbound,12:35PM
Warren Pl. @ Hector (Route 79),14,Weekdays,Outbound,1:12PM
Warren Pl. @ Hector (Route 79),14,Weekdays,Inbound,1:35PM
Warren Pl. @ Hector (Route 79),14,Weekdays,Outbound,2:13PM
Warren Pl. @ Hector (Route 79),14,Weekdays,Outbound,3:14PM
Warren Pl. @ Hector (Route 79),14,Weekdays,Outbound,4:14PM
Warren Pl. @ Hector (Route 79),14,Weekdays,Outbound,5:14PM
Warren Pl. @ Hector (Route 79),14,Weekdays,Outbound,6:12PM
Warren Pl. @ Hector (Route 79),14,Weekdays,Outbound,7:12PM
Warren Pl. @ Hector (Route 79),14,Weekdays,Outbound,8:12PM
Warren Pl. @ Hector (Route 79),14,Weekdays,Outbound,9:12PM
Warren Pl. @ Richard,14,Weekdays,Inbound,6:36AM
Warren Pl. @ Richard,14,Weekdays,Inbound,7:31AM
Warren Pl. @ Richard,14,Weekdays,Inbound,8:31AM
Warren Pl. @ Richard,14,Weekdays,Inbound,9:35AM
Warren Pl. @ Richard,14,Weekdays,Inbound,10:35AM
Warren Pl. @ Richard,14,Weekdays,Inbound,11:35AM
Warren Pl. @ Richard,14,Weekdays,Inbound,12:35PM
Warren Pl. @ Richard,14,Weekdays,Inbound,1:35PM
Warren Pl. @ Sunrise,14,Weekdays,Outbound,6:12AM
Warren Pl. @ Sunrise,14,Weekdays,Inbound,6:36AM
Warren Pl. @ Sunrise,14,Weekdays,Inbound,7:31AM
Warren Pl. @ Sunrise,14,Weekdays,Inbound,8:31AM
Warren Pl. @ Sunrise,14,Weekdays,Outbound,9:12AM
Warren Pl. @ Sunrise,14,Weekdays,Inbound,9:35AM
Warren Pl. @ Sunrise,14,Weekdays,Outbound,10:12AM
Warren Pl. @ Sunrise,14,Weekdays,Inbound,10:35AM
Warren Pl. @ Sunrise,14,Weekdays,Outbound,11:12AM
Warren Pl. @ Sunrise,14,Weekdays,Inbound,11:35AM
Warren Pl. @ Sunrise,14,Weekdays,Outbound,12:12PM
Warren Pl. @ Sunrise,14,Weekdays,Inbound,12:35PM
Warren Pl. @ Sunrise,14,Weekdays,Outbound,1:12PM
Warren Pl. @ Sunrise,14,Weekdays,Inbound,1:35PM
Warren Pl. @ Sunrise,14,Weekdays,Outbound,2:13PM
Warren Pl. @ Sunrise,14,Weekdays,Outbound,3:14PM
Warren Pl. @ Sunrise,14,Weekdays,Outbound,4:14PM
Warren Pl. @ Sunrise,14,Weekdays,Outbound,5:14PM
Warren Pl. @ Sunrise,14,Weekdays,Outbound,6:12PM
Warren Pl. @ Sunrise,14,Weekdays,Outbound,7:12PM
Warren Pl. @ Sunrise,14,Weekdays,Outbound,8:12PM
Warren Pl. @ Sunrise,14,Weekdays,Outbound,9:12PM
Warren Pl. @ Hook,14,Weekdays,Outbound,6:12AM
Warren Pl. @ Hook,14,Weekdays,Inbound,6:36AM
Warren Pl. @ Hook,14,Weekdays,Inbound,7:31AM
Warren Pl. @ Hook,14,Weekdays,Inbound,8:31AM
Warren Pl. @ Hook,14,Weekdays,Outbound,9:12AM
Warren Pl. @ Hook,14,Weekdays,Inbound,9:35AM
Warren Pl. @ Hook,14,Weekdays,Outbound,10:12AM
Warren Pl. @ Hook,14,Weekdays,Inbound,10:35AM
Warren Pl. @ Hook,14,Weekdays,Outbound,11:12AM
Warren Pl. @ Hook,14,Weekdays,Inbound,11:35AM
Warren Pl. @ Hook,14,Weekdays,Outbound,12:12PM
Warren Pl. @ Hook,14,Weekdays,Inbound,12:35PM
Warren Pl. @ Hook,14,Weekdays,Outbound,1:12PM
Warren Pl. @ Hook,14,Weekdays,Inbound,1:35PM
Warren Pl. @ Hook,14,Weekdays,Outbound,2:13PM
Warren Pl. @ Hook,14,Weekdays,Outbound,3:14PM
Warren Pl. @ Hook,14,Weekdays,Outbound,4:14PM
Warren Pl. @ Hook,14,Weekdays,Outbound,5:14PM
Warren Pl. @ Hook,14,Weekdays,Outbound,6:12PM
Warren Pl. @ Hook,14,Weekdays,Outbound,7:12PM
Warren Pl. @ Hook,14,Weekdays,Outbound,8:12PM
Warren Pl. @ Hook,14,Weekdays,Outbound,9:12PM
Lowes,15,Weekdays,Loop,7:37AM
Lowes,15,Weekdays,Loop,8:37AM
Lowes,15,Weekdays,Loop,9:37AM
Lowes,15,Weekdays,Loop,10:37AM
Lowes,15,Weekdays,Loop,11:37AM
Lowes,15,Weekdays,Loop,12:37PM
Lowes,15,Weekdays,Loop,1:37PM
Lowes,15,Weekdays,Loop,2:37PM
Lowes,15,Weekdays,Loop,3:37PM
Lowes,15,Weekdays,Loop,4:37PM
Lowes,15,Weekdays,Loop,5:07PM
Lowes,15,Weekdays,Loop,5:37PM
Lowes,15,Weekdays,Loop,6:07PM
Lowes,15,Weekdays,Loop,6:37PM
Lowes,15,Weekdays,Loop,7:37PM
Lowes,15,Weekdays,Loop,8:37PM
McGraw House,15,Weekdays,Loop,7:21AM
McGraw House,15,Weekdays,Loop,7:47AM
McGraw House,15,Weekdays,Loop,8:21AM
McGraw House,15,Weekdays,Loop,8:47AM
McGraw House,15,Weekdays,Loop,9:21AM
McGraw House,15,Weekdays,Loop,9:47AM
McGraw House,15,Weekdays,Loop,10:21AM
McGraw House,15,Weekdays,Loop,10:47AM
McGraw House,15,Weekdays,Loop,11:21AM
McGraw House,15,Weekdays,Loop,11:47AM
McGraw House,15,Weekdays,Loop,12:21PM
McGraw House,15,Weekdays,Loop,12:47PM
McGraw House,15,Weekdays,Loop,1:21PM
McGraw House,15,Weekdays,Loop,1:47PM
McGraw House,15,Weekdays,Loop,2:21PM
McGraw House,15,Weekdays,Loop,2:47PM
McGraw House,15,Weekdays,Loop,3:21PM
McGraw House,15,Weekdays,Loop,3:47PM
McGraw House,15,Weekdays,Loop,4:21PM
McGraw House,15,Weekdays,Loop,4:47PM
McGraw House,15,Weekdays,Loop,4:51PM
McGraw House,15,Weekdays,Loop,5:17PM
McGraw House,15,Weekdays,Loop,5:21PM
McGraw House,15,Weekdays,Loop,5:47PM
McGraw House,15,Weekdays,Loop,5:51PM
McGraw House,15,Weekdays,Loop,6:17PM
McGraw House,15,Weekdays,Loop,6:21PM
McGraw House,15,Weekdays,Loop,6:47PM
McGraw House,15,Weekdays,Loop,7:21PM
McGraw House,15,Weekdays,Loop,7:47PM
McGraw House,15,Weekdays,Loop,8:21PM
McGraw House,15,Weekdays,Loop,8:47PM
Geneva @ Clinton,15,Weekdays,Loop,7:21AM
Geneva @ Clinton,15,Weekdays,Loop,8:21AM
Geneva @ Clinton,15,Weekdays,Loop,9:21AM
Geneva @ Clinton,15,Weekdays,Loop,10:21AM
Geneva @ Clinton,15,Weekdays,Loop,11:21AM
Geneva @ Clinton,15,Weekdays,Loop,12:21PM
Geneva @ Clinton,15,Weekdays,Loop,1:21PM
Geneva @ Clinton,15,Weekdays,Loop,2:21PM
Geneva @ Clinton,15,Weekdays,Loop,3:21PM
Geneva @ Clinton,15,Weekdays,Loop,4:21PM
Geneva @ Clinton,15,Weekdays,Loop,4:51PM
Geneva @ Clinton,15,Weekdays,Loop,5:21PM
Geneva @ Clinton,15,Weekdays,Loop,5:51PM
Geneva @ Clinton,15,Weekdays,Loop,6:21PM
Geneva @ Clinton,15,Weekdays,Loop,7:21PM
Geneva @ Clinton,15,Weekdays,Loop,8:21PM
Clinton @ Albany,67,Weekdays,Inbound,6:11AM
Clinton @ Albany,67,Weekdays,Inbound,7:21AM
Clinton @ Albany,15,Weekdays,Loop,7:21AM
Clinton @ Albany,15,Weekdays,Loop,7:47AM
Clinton @ Albany,15,Weekdays,Loop,8:21AM
Clinton @ Albany,67,Weekdays,Inbound,8:31AM
Clinton @ Albany,15,Weekdays,Loop,8:47AM
Clinton @ Albany,15,Weekdays,Loop,9:21AM
Clinton @ Albany,15,Weekdays,Loop,9:47AM
Clinton @ Albany,15,Weekdays,Loop,10:21AM
Clinton @ Albany,15,Weekdays,Loop,10:47AM
Clinton @ Albany,15,Weekdays,Loop,11:21AM
Clinton @ Albany,15,Weekdays,Loop,11:47AM
Clinton @ Albany,67,Weekdays,Inbound,12:17PM
Clinton @ Albany,15,Weekdays,Loop,12:21PM
Clinton @ Albany,15,Weekdays,Loop,12:47PM
Clinton @ Albany,15,Weekdays,Loop,1:21PM
Clinton @ Albany,15,Weekdays,Loop,1:47PM
Clinton @ Albany,15,Weekdays,Loop,2:21PM
Clinton @ Albany,15,Weekdays,Loop,2:47PM
Clinton @ Albany,15,Weekdays,Loop,3:21PM
Clinton @ Albany,67,Weekdays,Inbound,3:44PM
Clinton @ Albany,15,Weekdays,Loop,3:47PM
Clinton @ Albany,15,Weekdays,Loop,4:21PM
Clinton @ Albany,15,Weekdays,Loop,4:47PM
Clinton @ Albany,15,Weekdays,Loop,4:51PM
Clinton @ Albany,15,Weekdays,Loop,5:17PM
Clinton @ Albany,15,Weekdays,Loop,5:21PM
Clinton @ Albany,67,Weekdays,Inbound,5:30PM
Clinton @ Albany,15,Weekdays,Loop,5:47PM
Clinton @ Albany,15,Weekdays,Loop,5:51PM
Clinton @ Albany,15,Weekdays,Loop,6:17PM
Clinton @ Albany,15,Weekdays,Loop,6:21PM
Clinton @ Albany,67,Weekdays,Inbound,6:46PM
Clinton @ Albany,15,Weekdays,Loop,6:47PM
Clinton @ Albany,15,Weekdays,Loop,7:21PM
Clinton @ Albany,15,Weekdays,Loop,7:47PM
Clinton @ Albany,15,Weekdays,Loop,8:21PM
Clinton @ Albany,15,Weekdays,Loop,8:47PM
Clinton @ Fayette,67,Weekdays,Inbound,6:11AM
Clinton @ Fayette,67,Weekdays,Inbound,7:21AM
Clinton @ Fayette,15,Weekdays,Loop,7:21AM
Clinton @ Fayette,15,Weekdays,Loop,7:47AM
Clinton @ Fayette,15,Weekdays,Loop,8:21AM
Clinton @ Fayette,67,Weekdays,Inbound,8:31AM
Clinton @ Fayette,15,Weekdays,Loop,8:47AM
Clinton @ Fayette,15,Weekdays,Loop,9:21AM
Clinton @ Fayette,15,Weekdays,Loop,9:47AM
Clinton @ Fayette,15,Weekdays,Loop,10:21AM
Clinton @ Fayette,15,Weekdays,Loop,10:47AM
Clinton @ Fayette,15,Weekdays,Loop,11:21AM
Clinton @ Fayette,15,Weekdays,Loop,11:47AM
Clinton @ Fayette,67,Weekdays,Inbound,12:17PM
Clinton @ Fayette,15,Weekdays,Loop,12:21PM
Clinton @ Fayette,15,Weekdays,Loop,12:47PM
Clinton @ Fayette,15,Weekdays,Loop,1:21PM
Clinton @ Fayette,15,Weekdays,Loop,1:47PM
Clinton @ Fayette,15,Weekdays,Loop,2:21PM
Clinton @ Fayette,15,Weekdays,Loop,2:47PM
Clinton @ Fayette,15,Weekdays,Loop,3:21PM
Clinton @ Fayette,67,Weekdays,Inbound,3:44PM
Clinton @ Fayette,15,Weekdays,Loop,3:47PM
Clinton @ Fayette,15,Weekdays,Loop,4:21PM
Clinton @ Fayette,15,Weekdays,Loop,4:47PM
Clinton @ Fayette,15,Weekdays,Loop,4:51PM
Clinton @ Fayette,15,Weekdays,Loop,5:17PM
Clinton @ Fayette,15,Weekdays,Loop,5:21PM
Clinton @ Fayette,67,Weekdays,Inbound,5:30PM
Clinton @ Fayette,15,Weekdays,Loop,5:47PM
Clinton @ Fayette,15,Weekdays,Loop,5:51PM
Clinton @ Fayette,15,Weekdays,Loop,6:17PM
Clinton @ Fayette,15,Weekdays,Loop,6:21PM
Clinton @ Fayette,67,Weekdays,Inbound,6:46PM
Clinton @ Fayette,15,Weekdays,Loop,6:47PM
Clinton @ Fayette,15,Weekdays,Loop,7:21PM
Clinton @ Fayette,15,Weekdays,Loop,7:47PM
Clinton @ Fayette,15,Weekdays,Loop,8:21PM
Clinton @ Fayette,15,Weekdays,Loop,8:47PM
Clinton @ Plain,67,Weekdays,Outbound,5:30AM
Clinton @ Plain,67,Weekdays,Outbound,6:40AM
Clinton @ Plain,15,Weekdays,Loop,7:21AM
Clinton @ Plain,67,Weekdays,Outbound,7:50AM
Clinton @ Plain,15,Weekdays,Loop,8:21AM
Clinton @ Plain,15,Weekdays,Loop,9:21AM
Clinton @ Plain,15,Weekdays,Loop,10:21AM
Clinton @ Plain,15,Weekdays,Loop,11:21AM
Clinton @ Plain,67,Weekdays,Outbound,11:30AM
Clinton @ Plain,15,Weekdays,Loop,12:21PM
Clinton @ Plain,15,Weekdays,Loop,1:21PM
Clinton @ Plain,15,Weekdays,Loop,2:21PM
Clinton @ Plain,67,Weekdays,Outbound,3:00PM
Clinton @ Plain,15,Weekdays,Loop,3:21PM
Clinton @ Plain,15,Weekdays,Loop,4:21PM
Clinton @ Plain,67,Weekdays,Outbound,4:47PM
Clinton @ Plain,15,Weekdays,Loop,4:51PM
Clinton @ Plain,15,Weekdays,Loop,5:21PM
Clinton @ Plain,15,Weekdays,Loop,5:51PM
Clinton @ Plain,67,Weekdays,Outbound,6:02PM
Clinton @ Plain,15,Weekdays,Loop,6:21PM
Clinton @ Plain,15,Weekdays,Loop,7:21PM
Clinton @ Plain,15,Weekdays,Loop,8:21PM
Plain @ Clinton,15,Weekdays,Loop,7:47AM
Plain @ Clinton,15,Weekdays,Loop,8:47AM
Plain @ Clinton,15,Weekdays,Loop,9:47AM
Plain @ Clinton,15,Weekdays,Loop,10:47AM
Plain @ Clinton,15,Weekdays,Loop,11:47AM
Plain @ Clinton,15,Weekdays,Loop,12:47PM
Plain @ Clinton,15,Weekdays,Loop,1:47PM
Plain @ Clinton,15,Weekdays,Loop,2:47PM
Plain @ Clinton,15,Weekdays,Loop,3:47PM
Plain @ Clinton,15,Weekdays,Loop,4:47PM
Plain @ Clinton,15,Weekdays,Loop,5:17PM
Plain @ Clinton,15,Weekdays,Loop,5:47PM
Plain @ Clinton,15,Weekdays,Loop,6:17PM
Plain @ Clinton,15,Weekdays,Loop,6:47PM
Plain @ Clinton,15,Weekdays,Loop,7:47PM
Plain @ Clinton,15,Weekdays,Loop,8:47PM
Plain @ Center,15,Weekdays,Loop,7:21AM
Plain @ Center,15,Weekdays,Loop,7:47AM
Plain @ Center,15,Weekdays,Loop,8:21AM
Plain @ Center,15,Weekdays,Loop,8:47AM
Plain @ Center,15,Weekdays,Loop,9:21AM
Plain @ Center,15,Weekdays,Loop,9:47AM
Plain @ Center,15,Weekdays,Loop,10:21AM
Plain @ Center,15,Weekdays,Loop,10:47AM
Plain @ Center,15,Weekdays,Loop,11:21AM
Plain @ Center,15,Weekdays,Loop,11:47AM
Plain @ Center,15,Weekdays,Loop,12:21PM
Plain @ Center,15,Weekdays,Loop,12:47PM
Plain @ Center,15,Weekdays,Loop,1:21PM
Plain @ Center,15,Weekdays,Loop,1:47PM
Plain @ Center,15,Weekdays,Loop,2:21PM
Plain @ Center,15,Weekdays,Loop,2:47PM
Plain @ Center,15,Weekdays,Loop,3:21PM
Plain @ Center,15,Weekdays,Loop,3:47PM
Plain @ Center,15,Weekdays,Loop,4:21PM
Plain @ Center,15,Weekdays,Loop,4:47PM
Plain @ Center,15,Weekdays,Loop,4:51PM
Plain @ Center,15,Weekdays,Loop,5:17PM
Plain @ Center,15,Weekdays,Loop,5:21PM
Plain @ Center,15,Weekdays,Loop,5:47PM
Plain @ Center,15,Weekdays,Loop,5:51PM
Plain @ Center,15,Weekdays,Loop,6:17PM
Plain @ Center,15,Weekdays,Loop,6:21PM
Plain @ Center,15,Weekdays,Loop,6:47PM
Plain @ Center,15,Weekdays,Loop,7:21PM
Plain @ Center,15,Weekdays,Loop,7:47PM
Plain @ Center,15,Weekdays,Loop,8:21PM
Plain @ Center,15,Weekdays,Loop,8:47PM
Plain @ South Titus (Northbound),15,Weekdays,Loop,7:47AM
Plain @ South Titus (Northbound),15,Weekdays,Loop,8:47AM
Plain @ South Titus (Northbound),15,Weekdays,Loop,9:47AM
Plain @ South Titus (Northbound),15,Weekdays,Loop,10:47AM
Plain @ South Titus (Northbound),15,Weekdays,Loop,11:47AM
Plain @ South Titus (Northbound),15,Weekdays,Loop,12:47PM
Plain @ South Titus (Northbound),15,Weekdays,Loop,1:47PM
Plain @ South Titus (Northbound),15,Weekdays,Loop,2:47PM
Plain @ South Titus (Northbound),15,Weekdays,Loop,3:47PM
Plain @ South Titus (Northbound),15,Weekdays,Loop,4:47PM
Plain @ South Titus (Northbound),15,Weekdays,Loop,5:17PM
Plain @ South Titus (Northbound),15,Weekdays,Loop,5:47PM
Plain @ South Titus (Northbound),15,Weekdays,Loop,6:17PM
Plain @ South Titus (Northbound),15,Weekdays,Loop,6:47PM
Plain @ South Titus (Northbound),15,Weekdays,Loop,7:47PM
Plain @ South Titus (Northbound),15,Weekdays,Loop,8:47PM
Plain @ North Titus (Southbound),15,Weekdays,Loop,7:21AM
Plain @ North Titus (Southbound),15,Weekdays,Loop,8:21AM
Plain @ North Titus (Southbound),15,Weekdays,Loop,9:21AM
Plain @ North Titus (Southbound),15,Weekdays,Loop,10:21AM
Plain @ North Titus (Southbound),15,Weekdays,Loop,11:21AM
Plain @ North Titus (Southbound),15,Weekdays,Loop,12:21PM
Plain @ North Titus (Southbound),15,Weekdays,Loop,1:21PM
Plain @ North Titus (Southbound),15,Weekdays,Loop,2:21PM
Plain @ North Titus (Southbound),15,Weekdays,Loop,3:21PM
Plain @ North Titus (Southbound),15,Weekdays,Loop,4:21PM
Plain @ North Titus (Southbound),15,Weekdays,Loop,4:51PM
Plain @ North Titus (Southbound),15,Weekdays,Loop,5:21PM
Plain @ North Titus (Southbound),15,Weekdays,Loop,5:51PM
Plain @ North Titus (Southbound),15,Weekdays,Loop,6:21PM
Plain @ North Titus (Southbound),15,Weekdays,Loop,7:21PM
Plain @ North Titus (Southbound),15,Weekdays,Loop,8:21PM
Plain @ Wood,15,Weekdays,Loop,7:21AM
Plain @ Wood,15,Weekdays,Loop,7:47AM
Plain @ Wood,15,Weekdays,Loop,8:21AM
Plain @ Wood,15,Weekdays,Loop,8:47AM
Plain @ Wood,15,Weekdays,Loop,9:21AM
Plain @ Wood,15,Weekdays,Loop,9:47AM
Plain @ Wood,15,Weekdays,Loop,10:21AM
Plain @ Wood,15,Weekdays,Loop,10:47AM
Plain @ Wood,15,Weekdays,Loop,11:21AM
Plain @ Wood,15,Weekdays,Loop,11:47AM
Plain @ Wood,15,Weekdays,Loop,12:21PM
Plain @ Wood,15,Weekdays,Loop,12:47PM
Plain @ Wood,15,Weekdays,Loop,1:21PM
Plain @ Wood,15,Weekdays,Loop,1:47PM
Plain @ Wood,15,Weekdays,Loop,2:21PM
Plain @ Wood,15,Weekdays,Loop,2:47PM
Plain @ Wood,15,Weekdays,Loop,3:21PM
Plain @ Wood,15,Weekdays,Loop,3:47PM
Plain @ Wood,15,Weekdays,Loop,4:21PM
Plain @ Wood,15,Weekdays,Loop,4:47PM
Plain @ Wood,15,Weekdays,Loop,4:51PM
Plain @ Wood,15,Weekdays,Loop,5:17PM
Plain @ Wood,15,Weekdays,Loop,5:21PM
Plain @ Wood,15,Weekdays,Loop,5:47PM
Plain @ Wood,15,Weekdays,Loop,5:51PM
Plain @ Wood,15,Weekdays,Loop,6:17PM
Plain @ Wood,15,Weekdays,Loop,6:21PM
Plain @ Wood,15,Weekdays,Loop,6:47PM
Plain @ Wood,15,Weekdays,Loop,7:21PM
Plain @ Wood,15,Weekdays,Loop,7:47PM
Plain @ Wood,15,Weekdays,Loop,8:21PM
Plain @ Wood,15,Weekdays,Loop,8:47PM
BOCES (Elmira Rd.),15,Weekdays,Loop,7:28AM
BOCES (Elmira Rd.),15,Weekdays,Loop,7:42AM
BOCES (Elmira Rd.),15,Weekdays,Loop,8:28AM
BOCES (Elmira Rd.),15,Weekdays,Loop,8:42AM
BOCES (Elmira Rd.),15,Weekdays,Loop,9:28AM
BOCES (Elmira Rd.),15,Weekdays,Loop,9:42AM
BOCES (Elmira Rd.),15,Weekdays,Loop,10:28AM
BOCES (Elmira Rd.),15,Weekdays,Loop,10:42AM
BOCES (Elmira Rd.),15,Weekdays,Loop,11:28AM
BOCES (Elmira Rd.),15,Weekdays,Loop,11:42AM
BOCES (Elmira Rd.),15,Weekdays,Loop,12:28PM
BOCES (Elmira Rd.),15,Weekdays,Loop,12:42PM
BOCES (Elmira Rd.),15,Weekdays,Loop,1:28PM
BOCES (Elmira Rd.),15,Weekdays,Loop,1:42PM
BOCES (Elmira Rd.),15,Weekdays,Loop,2:28PM
BOCES (Elmira Rd.),15,Weekdays,Loop,2:42PM
BOCES (Elmira Rd.),15,Weekdays,Loop,3:28PM
BOCES (Elmira Rd.),15,Weekdays,Loop,3:42PM
BOCES (Elmira Rd.),15,Weekdays,Loop,4:28PM
BOCES (Elmira Rd.),15,Weekdays,Loop,4:42PM
BOCES (Elmira Rd.),15,Weekdays,Loop,4:58PM
BOCES (Elmira Rd.),15,Weekdays,Loop,5:12PM
BOCES (Elmira Rd.),15,Weekdays,Loop,5:28PM
BOCES (Elmira Rd.),15,Weekdays,Loop,5:42PM
BOCES (Elmira Rd.),15,Weekdays,Loop,5:58PM
BOCES (Elmira Rd.),15,Weekdays,Loop,6:12PM
BOCES (Elmira Rd.),15,Weekdays,Loop,6:28PM
BOCES (Elmira Rd.),15,Weekdays,Loop,6:42PM
BOCES (Elmira Rd.),15,Weekdays,Loop,7:28PM
BOCES (Elmira Rd.),15,Weekdays,Loop,7:42PM
BOCES (Elmira Rd.),15,Weekdays,Loop,8:28PM
BOCES (Elmira Rd.),15,Weekdays,Loop,8:42PM
Ithaca Plaza,15,Weekdays,Loop,7:28AM
Ithaca Plaza,15,Weekdays,Loop,8:28AM
Ithaca Plaza,15,Weekdays,Loop,9:28AM
Ithaca Plaza,15,Weekdays,Loop,10:28AM
Ithaca Plaza,15,Weekdays,Loop,11:28AM
Ithaca Plaza,15,Weekdays,Loop,12:28PM
Ithaca Plaza,15,Weekdays,Loop,1:28PM
Ithaca Plaza,15,Weekdays,Loop,2:28PM
Ithaca Plaza,15,Weekdays,Loop,3:28PM
Ithaca Plaza,15,Weekdays,Loop,4:28PM
Ithaca Plaza,15,Weekdays,Loop,4:58PM
Ithaca Plaza,15,Weekdays,Loop,5:28PM
Ithaca Plaza,15,Weekdays,Loop,5:58PM
Ithaca Plaza,15,Weekdays,Loop,6:28PM
Ithaca Plaza,15,Weekdays,Loop,7:28PM
Ithaca Plaza,15,Weekdays,Loop,8:28PM
K-Mart - behind Sherwin WIlliams,15,Weekdays,Loop,7:37AM
K-Mart - behind Sherwin WIlliams,15,Weekdays,Loop,8:37AM
K-Mart - behind Sherwin WIlliams,15,Weekdays,Loop,9:37AM
K-Mart - behind Sherwin WIlliams,15,Weekdays,Loop,10:37AM
K-Mart - behind Sherwin WIlliams,15,Weekdays,Loop,11:37AM
K-Mart - behind Sherwin WIlliams,15,Weekdays,Loop,12:37PM
K-Mart - behind Sherwin WIlliams,15,Weekdays,Loop,1:37PM
K-Mart - behind Sherwin WIlliams,15,Weekdays,Loop,2:37PM
K-Mart - behind Sherwin WIlliams,15,Weekdays,Loop,3:37PM
K-Mart - behind Sherwin WIlliams,15,Weekdays,Loop,4:37PM
K-Mart - behind Sherwin WIlliams,15,Weekdays,Loop,5:07PM
K-Mart - behind Sherwin WIlliams,15,Weekdays,Loop,5:37PM
K-Mart - behind Sherwin WIlliams,15,Weekdays,Loop,6:07PM
K-Mart - behind Sherwin WIlliams,15,Weekdays,Loop,6:37PM
